congress,chamber,icpsr,state_abbrev,party_code,bioname,nominate_dim1
114,House,29939,WI,200,"RYAN, Paul D.",0.556
114,House,20953,WY,200,"LUMMIS, Cynthia M.",0.683
114,Senate,49700,AL,200,"SESSIONS, Jefferson Beauregard (Jeff), III",0.549
114,Senate,94659,AL,200,"SHELBY, Richard C.",0.446
114,Senate,40300,AK,200,"MURKOWSKI, Lisa",0.203
114,Senate,41500,AK,200,"SULLIVAN, Daniel Scott",0.463
114,Senate,15039,AZ,200,"McCAIN, John Sidney, III",0.381
114,Senate,20100,AZ,200,"FLAKE, Jeff",0.855
114,Senate,20101,AR,200,"BOOZMAN, John",0.426
114,Senate,21301,AR,200,"COTTON, Thomas Bryant (Tom)",0.578
114,Senate,15011,CA,100,"BOXER, Barbara",-0.45
114,Senate,49300,CA,100,"FEINSTEIN, Dianne",-0.268
114,Senate,21112,CO,200,"GARDNER, Cory",0.444
114,Senate,40910,CO,100,"BENNET, Michael F.",-0.245
114,Senate,20707,CT,100,"MURPHY, Christopher",-0.289
114,Senate,41101,CT,100,"BLUMENTHAL, Richard",-0.433
114,Senate,15015,DE,100,"CARPER, Thomas Richard",-0.179
114,Senate,40916,DE,100,"COONS, Christopher A.",-0.24
114,Senate,14651,FL,100,"NELSON, Clarence William (Bill)",-0.193
114,Senate,41102,FL,200,"RUBIO, Marco",0.616
114,Senate,29909,GA,200,"ISAKSON, Johnny",0.402
114,Senate,41501,GA,200,"PERDUE, David Alfred, Jr.",0.562
114,Senate,20713,HI,100,"HIRONO, Mazie",-0.512
114,Senate,41112,HI,100,"SCHATZ, Brian Emanuel",-0.445
114,Senate,29345,ID,200,"CRAPO, Michael Dean",0.505
114,Senate,40902,ID,200,"RISCH, James",0.551
114,Senate,15021,IL,100,"DURBIN, Richard Joseph",-0.339
114,Senate,20115,IL,200,"KIRK, Mark Steven",0.274
114,Senate,14806,IN,200,"COATS, Daniel Ray",0.375
114,Senate,20717,IN,100,"DONNELLY, Joe",-0.119
114,Senate,14226,IA,200,"GRASSLEY, Charles Ernest",0.362
114,Senate,41502,IA,200,"ERNST, Joni",0.536
114,Senate,14852,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
114,Senate,29722,KS,200,"MORAN, Jerry",0.413
114,Senate,14921,KY,200,"MCCONNELL, Addison Mitchell (Mitch)",0.402
114,Senate,41104,KY,200,"PAUL, Rand",0.878
114,Senate,20919,LA,200,"CASSIDY, Bill",0.462
114,Senate,29918,LA,200,"VITTER, David",0.495
114,Senate,41300,ME,328,"KING, Angus Stanley, Jr.",-0.169
114,Senate,49703,ME,200,"COLLINS, Susan Margaret",0.124
114,Senate,14440,MD,100,"MIKULSKI, Barbara Ann",-0.37
114,Senate,15408,MD,100,"CARDIN, Benjamin Louis",-0.32
114,Senate,14435,MA,100,"MARKEY, Edward John",-0.517
114,Senate,41301,MA,100,"WARREN, Elizabeth",-0.742
114,Senate,20923,MI,100,"PETERS, Gary C.",-0.252
114,Senate,29732,MI,100,"STABENOW, Deborah Ann",-0.343
114,Senate,40700,MN,100,"KLOBUCHAR, Amy",-0.278
114,Senate,40904,MN,100,"FRANKEN, Al",-0.399
114,Senate,14009,MS,200,"COCHRAN, William Thad",0.287
114,Senate,29534,MS,200,"WICKER, Roger F.",0.378
114,Senate,29735,MO,200,"BLUNT, Roy",0.398
114,Senate,40701,MO,100,"McCASKILL, Claire",-0.143
114,Senate,21338,MT,200,"DAINES, Steve",0.588
114,Senate,40702,MT,100,"TESTER, Jon",-0.213
114,Senate,41302,NE,200,"FISCHER, Debra (Deb)",0.461
114,Senate,41503,NE,200,"SASSE, Benjamin Eric",0.669
114,Senate,15054,NV,100,"REID, Harry",-0.276
114,Senate,20730,NV,200,"HELLER, Dean",0.463
114,Senate,40906,NH,100,"SHAHEEN, Jeanne",-0.217
114,Senate,41106,NH,200,"AYOTTE, Kelly",0.351
114,Senate,29373,NJ,100,"MENENDEZ, Robert",-0.366
114,Senate,41308,NJ,100,"BOOKER, Cory Anthony",-0.559
114,Senate,20930,NM,100,"HEINRICH, Martin",-0.333
114,Senate,29924,NM,100,"UDALL, Thomas (Tom)",-0.453
114,Senate,14858,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.355
114,Senate,20735,NY,100,"GILLIBRAND, Kirsten",-0.446
114,Senate,29548,NC,200,"BURR, Richard M.",0.435
114,Senate,41504,NC,200,"TILLIS, Thomas Roland (Thom)",0.387
114,Senate,41107,ND,200,"HOEVEN, John",0.403
114,Senate,41303,ND,100,"HEITKAMP, Mary Kathryn (Heidi)",-0.122
114,Senate,29386,OH,200,"PORTMAN, Robert Jones (Rob)",0.371
114,Senate,29389,OH,100,"BROWN, Sherrod",-0.425
114,Senate,15424,OK,200,"INHOFE, James Mountain",0.552
114,Senate,21166,OK,200,"LANKFORD, James",0.59
114,Senate,14871,OR,100,"WYDEN, Ronald Lee",-0.335
114,Senate,40908,OR,100,"MERKLEY, Jeff",-0.454
114,Senate,29935,PA,200,"TOOMEY, Patrick Joseph",0.624
114,Senate,40703,PA,100,"CASEY, Robert (Bob), Jr.",-0.313
114,Senate,29142,RI,100,"REED, John F. (Jack)",-0.36
114,Senate,40704,RI,100,"WHITEHOUSE, Sheldon",-0.34
114,Senate,21173,SC,200,"SCOTT, Tim",0.628
114,Senate,29566,SC,200,"GRAHAM, Lindsey O.",0.367
114,Senate,29754,SD,200,"THUNE, John",0.431
114,Senate,41505,SD,200,"ROUNDS, Marion Michael (Mike)",0.354
114,Senate,40304,TN,200,"ALEXANDER, Lamar",0.324
114,Senate,40705,TN,200,"CORKER, Robert (Bob)",0.395
114,Senate,40305,TX,200,"CORNYN, John",0.471
114,Senate,41304,TX,200,"CRUZ, Rafael Edward (Ted)",0.783
114,Senate,14503,UT,200,"HATCH, Orrin Grant",0.382
114,Senate,41110,UT,200,"LEE, Mike",0.891
114,Senate,14307,VT,100,"LEAHY, Patrick Joseph",-0.36
114,Senate,29147,VT,328,"SANDERS, Bernard",-0.545
114,Senate,40909,VA,100,"WARNER, Mark R.",-0.215
114,Senate,41305,VA,100,"KAINE, Timothy Michael (Tim)",-0.234
114,Senate,39310,WA,100,"CANTWELL, Maria E.",-0.309
114,Senate,49308,WA,100,"MURRAY, Patty",-0.357
114,Senate,20146,WV,200,"CAPITO, Shelley Moore",0.285
114,Senate,40915,WV,100,"MANCHIN, Joe, III",-0.057
114,Senate,29940,WI,100,"BALDWIN, Tammy",-0.486
114,Senate,41111,WI,200,"JOHNSON, Ron",0.648
114,Senate,40707,WY,200,"BARRASSO, John A.",0.54
114,Senate,49706,WY,200,"ENZI, Michael B.",0.545
115,House,20301,AL,200,"ROGERS, Mike Dennis",0.379
115,House,21102,AL,100,"SEWELL, Terri",-0.402
115,House,21192,AL,200,"ROBY, Martha",0.362
115,House,21193,AL,200,"BROOKS, Mo",0.652
115,House,21376,AL,200,"BYRNE, Bradley",0.61
115,House,21500,AL,200,"PALMER, Gary James",0.672
115,House,29701,AL,200,"ADERHOLT, Robert",0.405
115,House,14066,AK,200,"YOUNG, Donald Edwin",0.283
115,House,20304,AZ,200,"FRANKS, Trent",0.749
115,House,20305,AZ,100,"GRIJALVA, Raúl M.",-0.598
115,House,21103,AZ,200,"GOSAR, Paul",0.703
115,House,21105,AZ,200,"SCHWEIKERT, David",0.553
115,House,21300,AZ,100,"SINEMA, Kyrsten",-0.105
115,House,21501,AZ,200,"MCSALLY, Martha",0.345
115,House,21502,AZ,100,"GALLEGO, Ruben",-0.356
115,House,21705,AZ,200,"BIGGS, Andrew S.",0.818
115,House,21739,AZ,100,"O'HALLERAN, Thomas C.",-0.198
115,House,21757,AZ,200,"LESKO, Debbie",0.616
115,House,21106,AR,200,"CRAWFORD, Rick",0.462
115,House,21108,AR,200,"WOMACK, Steve",0.347
115,House,21503,AR,200,"HILL, French",0.435
115,House,21563,AR,200,"WESTERMAN, Bruce",0.544
115,House,15448,CA,100,"PELOSI, Nancy",-0.489
115,House,15621,CA,200,"ROHRABACHER, Dana",0.626
115,House,20104,CA,100,"SCHIFF, Adam",-0.352
115,House,20107,CA,200,"ISSA, Darrell",0.476
115,House,20108,CA,100,"DAVIS, Susan A.",-0.343
115,House,20307,CA,200,"NUNES, Devin",0.45
115,House,20310,CA,100,"SÁNCHEZ, Linda T.",-0.507
115,House,20501,CA,100,"COSTA, Jim",-0.199
115,House,20538,CA,100,"MATSUI, Doris",-0.433
115,House,20702,CA,100,"MCNERNEY, Jerry",-0.263
115,House,20703,CA,200,"MCCARTHY, Kevin",0.453
115,House,20762,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.381
115,House,20903,CA,200,"McCLINTOCK, Tom",0.671
115,House,20955,CA,100,"CHU, Judy",-0.479
115,House,20958,CA,100,"GARAMENDI, John",-0.312
115,House,20963,CA,200,"HUNTER, Duncan Duane",0.539
115,House,21109,CA,200,"DENHAM, Jeff",0.306
115,House,21110,CA,100,"BASS, Karen",-0.584
115,House,21302,CA,200,"LAMALFA, Doug",0.542
115,House,21303,CA,100,"HUFFMAN, Jared",-0.432
115,House,21304,CA,100,"BERA, Ami",-0.247
115,House,21305,CA,200,"COOK, Paul",0.372
115,House,21306,CA,100,"SWALWELL, Eric",-0.355
115,House,21307,CA,200,"VALADAO, David G.",0.256
115,House,21308,CA,100,"BROWNLEY, Julia",-0.306
115,House,21309,CA,100,"CÁRDENAS, Tony",-0.39
115,House,21311,CA,100,"RUIZ, Raul",-0.262
115,House,21312,CA,100,"TAKANO, Mark",-0.457
115,House,21313,CA,100,"LOWENTHAL, Alan",-0.449
115,House,21314,CA,100,"VARGAS, Juan",-0.399
115,House,21315,CA,100,"PETERS, Scott",-0.194
115,House,21504,CA,100,"DESAULNIER, Mark James",-0.508
115,House,21505,CA,200,"KNIGHT, Steve",0.397
115,House,21506,CA,100,"AGUILAR, Peter Rey",-0.328
115,House,21507,CA,100,"LIEU, Ted",-0.369
115,House,21508,CA,100,"TORRES, Norma Judith",-0.365
115,House,21509,CA,200,"WALTERS, Mimi",0.433
115,House,21703,CA,100,"BARRAGÁN, Nanette Diaz",-0.497
115,House,21709,CA,100,"CARBAJAL, Salud",-0.325
115,House,21711,CA,100,"CORREA, Jose Luis",-0.285
115,House,21728,CA,100,"KHANNA, Ro",-0.458
115,House,21740,CA,100,"PANETTA, James Varni",-0.283
115,House,21754,CA,100,"GOMEZ, Jimmy",-0.531
115,House,29106,CA,100,"WATERS, Maxine",-0.656
115,House,29312,CA,100,"ESHOO, Anna Georges",-0.379
115,House,29316,CA,100,"BECERRA, Xavier",-0.512
115,House,29317,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
115,House,29321,CA,200,"ROYCE, Edward Randall",0.657
115,House,29323,CA,200,"CALVERT, Ken",0.34
115,House,29504,CA,100,"LOFGREN, Zoe",-0.396
115,House,29707,CA,100,"SHERMAN, Brad",-0.345
115,House,29778,CA,100,"LEE, Barbara",-0.676
115,House,29901,CA,100,"THOMPSON, Michael",-0.392
115,House,29903,CA,100,"NAPOLITANO, Grace Flores",-0.448
115,House,20704,CO,200,"LAMBORN, Doug",0.665
115,House,20705,CO,100,"PERLMUTTER, Ed",-0.282
115,House,20904,CO,100,"POLIS, Jared",-0.278
115,House,20906,CO,200,"COFFMAN, Mike",0.492
115,House,21111,CO,200,"TIPTON, Scott",0.451
115,House,21510,CO,200,"BUCK, Kenneth Robert",0.655
115,House,29710,CO,100,"DEGETTE, Diana",-0.431
115,House,20706,CT,100,"COURTNEY, Joe",-0.336
115,House,20907,CT,100,"HIMES, James A.",-0.24
115,House,21316,CT,100,"ESTY, Elizabeth",-0.315
115,House,29109,CT,100,"DeLAURO, Rosa L.",-0.414
115,House,29908,CT,100,"LARSON, John B.",-0.396
115,House,21706,DE,100,"BLUNT ROCHESTER, Lisa",-0.389
115,House,15634,FL,200,"ROS-LEHTINEN, Ileana",0.244
115,House,20316,FL,200,"DIAZ-BALART, Mario",0.282
115,House,20504,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.413
115,House,20708,FL,100,"CASTOR, Kathy",-0.434
115,House,20709,FL,200,"BUCHANAN, Vernon G.",0.362
115,House,20758,FL,200,"BILIRAKIS, Gus",0.424
115,House,20909,FL,200,"POSEY, Bill",0.533
115,House,20910,FL,200,"ROONEY, Thomas J.",0.458
115,House,20959,FL,100,"DEUTCH, Theodore E. (Ted)",-0.401
115,House,21116,FL,200,"WEBSTER, Daniel A.",0.524
115,House,21117,FL,200,"ROSS, Dennis",0.531
115,House,21118,FL,100,"WILSON, Frederica",-0.476
115,House,21317,FL,200,"YOHO, Ted",0.704
115,House,21318,FL,200,"DESANTIS, Ron",0.663
115,House,21321,FL,100,"FRANKEL, Lois",-0.396
115,House,21512,FL,200,"CURBELO, Carlos",0.211
115,House,21712,FL,100,"CRIST, Charlie Joseph, Jr.",-0.227
115,House,21713,FL,100,"DEMINGS, Valdez",-0.322
115,House,21714,FL,200,"DUNN, Neal Patrick",0.508
115,House,21719,FL,200,"GAETZ, Matthew L. II",0.593
115,House,21732,FL,100,"LAWSON, Alfred Jr.",-0.26
115,House,21735,FL,200,"MAST, Brian Jeffrey",0.461
115,House,21738,FL,100,"MURPHY, Stephanie",-0.161
115,House,21742,FL,200,"ROONEY, Francis",0.501
115,House,21744,FL,200,"RUTHERFORD, John Henry",0.434
115,House,21746,FL,100,"SOTO, Darren Michael",-0.339
115,House,29337,FL,100,"HASTINGS, Alcee Lamar",-0.564
115,House,15431,GA,100,"LEWIS, John R.",-0.589
115,House,20321,GA,100,"SCOTT, David",-0.305
115,House,20505,GA,200,"PRICE, Tom",0.644
115,House,20712,GA,100,"JOHNSON, Hank",-0.479
115,House,20962,GA,200,"GRAVES, Tom",0.716
115,House,21122,GA,200,"WOODALL, Rob",0.593
115,House,21123,GA,200,"SCOTT, Austin",0.538
115,House,21323,GA,200,"COLLINS, Doug",0.61
115,House,21513,GA,200,"CARTER, Buddy",0.555
115,House,21514,GA,200,"HICE, Jody Brownlow",0.797
115,House,21515,GA,200,"LOUDERMILK, Barry D.",0.677
115,House,21516,GA,200,"ALLEN, Rick W.",0.691
115,House,21717,GA,200,"FERGUSON, Anderson Drew IV",0.585
115,House,21752,GA,200,"HANDEL, Karen",0.493
115,House,29339,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.289
115,House,21124,HI,100,"HANABUSA, Colleen",-0.37
115,House,21324,HI,100,"GABBARD, Tulsi",-0.274
115,House,21125,ID,200,"LABRADOR, Raúl R.",0.735
115,House,29910,ID,200,"SIMPSON, Michael K.",0.296
115,House,20508,IL,100,"LIPINSKI, Daniel",-0.227
115,House,20715,IL,200,"ROSKAM, Peter",0.429
115,House,20749,IL,100,"FOSTER, Bill",-0.238
115,House,20954,IL,100,"QUIGLEY, Mike",-0.325
115,House,21128,IL,200,"KINZINGER, Adam",0.234
115,House,21129,IL,200,"HULTGREN, Randy",0.49
115,House,21326,IL,100,"SCHNEIDER, Brad",-0.199
115,House,21328,IL,200,"DAVIS, Rodney",0.279
115,House,21329,IL,100,"BUSTOS, Cheri",-0.239
115,House,21371,IL,100,"KELLY, Robin L.",-0.474
115,House,21519,IL,200,"BOST, Mike",0.402
115,House,21562,IL,200,"LAHOOD, Darin",0.461
115,House,21730,IL,100,"KRISHNAMOORTHI, S. Raja",-0.349
115,House,29346,IL,100,"RUSH, Bobby L.",-0.479
115,House,29348,IL,100,"GUTIÉRREZ, Luis V.",-0.487
115,House,29717,IL,100,"DAVIS, Danny K.",-0.487
115,House,29718,IL,200,"SHIMKUS, John M.",0.375
115,House,29911,IL,100,"SCHAKOWSKY, Janice D.",-0.602
115,House,15124,IN,100,"VISCLOSKY, Peter",-0.402
115,House,20757,IN,100,"CARSON, André",-0.434
115,House,21131,IN,200,"ROKITA, Todd",0.602
115,House,21132,IN,200,"BUCSHON, Larry",0.38
115,House,21330,IN,200,"WALORSKI, Jackie",0.436
115,House,21331,IN,200,"BROOKS, Susan",0.352
115,House,21332,IN,200,"MESSER, Luke",0.563
115,House,21702,IN,200,"BANKS, James E.",0.649
115,House,21725,IN,200,"HOLLINGSWORTH, Joseph Albert III",0.417
115,House,20325,IA,200,"KING, Steve",0.613
115,House,20720,IA,100,"LOEBSACK, Dave",-0.276
115,House,21520,IA,200,"BLUM, Rod",0.527
115,House,21521,IA,200,"YOUNG, David",0.442
115,House,20915,KS,200,"JENKINS, Lynn",0.523
115,House,21135,KS,200,"YODER, Kevin",0.558
115,House,21136,KS,200,"POMPEO, Mike",0.66
115,House,21734,KS,200,"MARSHALL, Roger Wayne",0.606
115,House,21750,KS,200,"ESTES, Ron",0.648
115,House,14854,KY,200,"ROGERS, Harold Dallas (Hal)",0.334
115,House,20723,KY,100,"YARMUTH, John",-0.378
115,House,20916,KY,200,"GUTHRIE, Brett",0.427
115,House,21333,KY,200,"BARR, Garland H. (Andy), IV",0.489
115,House,21565,KY,200,"COMER, James",0.592
115,House,31102,KY,200,"MASSIE, Thomas",0.658
115,House,20759,LA,200,"SCALISE, Steve",0.559
115,House,21137,LA,100,"RICHMOND, Cedric",-0.486
115,House,21522,LA,200,"ABRAHAM, Ralph",0.541
115,House,21523,LA,200,"GRAVES, Garret",0.425
115,House,21724,LA,200,"HIGGINS, Clay",0.629
115,House,21727,LA,200,"JOHNSON, Mike",0.565
115,House,20920,ME,100,"PINGREE, Chellie",-0.423
115,House,21524,ME,200,"POLIQUIN, Bruce Lee",0.36
115,House,14873,MD,100,"HOYER, Steny Hamilton",-0.381
115,House,20329,MD,100,"RUPPERSBERGER, C. A. Dutch",-0.299
115,House,20724,MD,100,"SARBANES, John",-0.466
115,House,21139,MD,200,"HARRIS, Andy",0.676
115,House,21334,MD,100,"DELANEY, John",-0.276
115,House,21707,MD,100,"BROWN, Anthony Gregory",-0.344
115,House,21741,MD,100,"RASKIN, Jamie Ben",-0.498
115,House,29587,MD,100,"CUMMINGS, Elijah Eugene",-0.438
115,House,15616,MA,100,"NEAL, Richard Edmund",-0.417
115,House,20119,MA,100,"LYNCH, Stephen F.",-0.342
115,House,20754,MA,100,"TSONGAS, Nicola S. (Niki)",-0.396
115,House,21140,MA,100,"KEATING, William R.",-0.329
115,House,21335,MA,100,"KENNEDY, Joseph P. III",-0.421
115,House,21375,MA,100,"CLARK, Katherine M.",-0.478
115,House,21525,MA,100,"MOULTON, Seth",-0.286
115,House,29729,MA,100,"McGOVERN, James P.",-0.538
115,House,29919,MA,100,"CAPUANO, Michael Everett",-0.58
115,House,10713,MI,100,"CONYERS, John, Jr.",-0.658
115,House,15033,MI,100,"LEVIN, Sander Martin",-0.379
115,House,15446,MI,200,"UPTON, Frederick Stephen",0.32
115,House,20725,MI,200,"WALBERG, Tim",0.498
115,House,21142,MI,200,"HUIZENGA, Bill",0.531
115,House,21143,MI,200,"AMASH, Justin",0.654
115,House,21372,MI,100,"KILDEE, Dan",-0.359
115,House,21526,MI,200,"MOOLENAAR, John",0.447
115,House,21527,MI,200,"BISHOP, Michael Dean",0.451
115,House,21528,MI,200,"TROTT, David A.",0.369
115,House,21529,MI,100,"DINGELL, Debbie",-0.398
115,House,21530,MI,100,"LAWRENCE, Brenda L",-0.448
115,House,21704,MI,200,"BERGMAN, John",0.433
115,House,21737,MI,200,"MITCHELL, Paul",0.422
115,House,21764,MI,100,"JONES, Brenda",-0.565
115,House,14263,MN,100,"NOLAN, Richard Michael",-0.372
115,House,20122,MN,100,"MCCOLLUM, Betty",-0.419
115,House,20726,MN,100,"WALZ, Tim",-0.275
115,House,20727,MN,100,"ELLISON, Keith",-0.537
115,House,20924,MN,200,"PAULSEN, Erik",0.402
115,House,21531,MN,200,"EMMER, Thomas Earl, II",0.468
115,House,21733,MN,200,"LEWIS, Jason Mark",0.506
115,House,29127,MN,100,"PETERSON, Collin Clark",-0.148
115,House,20925,MS,200,"HARPER, Gregg",0.384
115,House,21148,MS,200,"PALAZZO, Steven",0.535
115,House,21561,MS,200,"KELLY, Trent",0.637
115,House,29368,MS,100,"THOMPSON, Bennie",-0.519
115,House,20124,MO,200,"GRAVES, Samuel",0.449
115,House,20147,MO,100,"CLAY, William Lacy, Jr.",-0.481
115,House,20517,MO,100,"CLEAVER, Emanuel, II",-0.454
115,House,20926,MO,200,"LUETKEMEYER, Blaine",0.45
115,House,21149,MO,200,"HARTZLER, Vicky",0.478
115,House,21150,MO,200,"LONG, Billy",0.544
115,House,21337,MO,200,"WAGNER, Ann",0.392
115,House,21373,MO,200,"SMITH, Jason",0.577
115,House,21532,MT,200,"ZINKE, Ryan",0.443
115,House,21751,MT,200,"GIANFORTE, Greg",0.431
115,House,20518,NE,200,"FORTENBERRY, Jeff",0.304
115,House,20729,NE,200,"SMITH, Adrian",0.509
115,House,21701,NE,200,"BACON, Donald J.",0.277
115,House,20927,NV,100,"TITUS, Alice (Dina)",-0.297
115,House,21196,NV,200,"AMODEI, Mark E.",0.384
115,House,21729,NV,100,"KIHUEN, Ruben Jesus",-0.397
115,House,21743,NV,100,"ROSEN, Jacklyn Sheryl",-0.285
115,House,20731,NH,100,"SHEA-PORTER, Carol",-0.315
115,House,21340,NH,100,"KUSTER, Ann McLane",-0.264
115,House,14863,NJ,200,"SMITH, Christopher Henry",0.184
115,House,15454,NJ,100,"PALLONE, Frank, Jr.",-0.402
115,House,20542,NJ,100,"SIRES, Albio",-0.404
115,House,20929,NJ,200,"LANCE, Leonard",0.329
115,House,21536,NJ,100,"NORCROSS, Donald",-0.422
115,House,21537,NJ,200,"MacARTHUR, Thomas Charles",0.206
115,House,21538,NJ,100,"WATSON COLEMAN, Bonnie",-0.593
115,House,21723,NJ,100,"GOTTHEIMER, Josh S.",-0.165
115,House,29539,NJ,200,"LoBIONDO, Frank A.",0.211
115,House,29541,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
115,House,29741,NJ,100,"PASCRELL, William J., Jr.",-0.369
115,House,31103,NJ,100,"PAYNE, Donald, Jr.",-0.52
115,House,20337,NM,200,"PEARCE, Stevan",0.472
115,House,20932,NM,100,"LUJÁN, Ben Ray",-0.381
115,House,21341,NM,100,"LUJAN GRISHAM, Michelle",-0.313
115,House,15444,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
115,House,15603,NY,100,"ENGEL, Eliot Lance",-0.408
115,House,15612,NY,100,"LOWEY, Nita M.",-0.389
115,House,20519,NY,100,"HIGGINS, Brian",-0.348
115,House,20733,NY,100,"CLARKE, Yvette Diane",-0.608
115,House,20934,NY,100,"TONKO, Paul",-0.416
115,House,21101,NY,200,"REED, Thomas W., II",0.269
115,House,21342,NY,100,"MENG, Grace",-0.371
115,House,21343,NY,100,"JEFFRIES, Hakeem",-0.483
115,House,21344,NY,100,"MALONEY, Sean Patrick",-0.239
115,House,21345,NY,200,"COLLINS, Chris",0.357
115,House,21539,NY,200,"ZELDIN, Lee M",0.397
115,House,21540,NY,100,"RICE, Kathleen Maura",-0.28
115,House,21541,NY,200,"STEFANIK, Elise M.",0.308
115,House,21542,NY,200,"KATKO, John",0.185
115,House,21560,NY,200,"DONOVAN, Daniel M., Jr.",0.227
115,House,21715,NY,100,"ESPAILLAT, Adriano J.",-0.526
115,House,21716,NY,200,"FASO, John J.",0.234
115,House,21747,NY,100,"SUOZZI, Thomas",-0.211
115,House,21749,NY,200,"TENNEY, Claudia",0.466
115,House,21761,NY,100,"MORELLE, Joseph",-0.33
115,House,29134,NY,100,"SERRANO, José E.",-0.491
115,House,29375,NY,200,"KING, Peter T.",0.259
115,House,29377,NY,100,"NADLER, Jerrold Lewis",-0.507
115,House,29378,NY,100,"VELÁZQUEZ, Nydia M.",-0.546
115,House,29379,NY,100,"MALONEY, Carolyn Bosher",-0.387
115,House,29776,NY,100,"MEEKS, Gregory W.",-0.415
115,House,29925,NY,100,"CROWLEY, Joseph",-0.412
115,House,15438,NC,100,"PRICE, David Eugene",-0.343
115,House,20340,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.404
115,House,20521,NC,200,"FOXX, Virginia Ann",0.624
115,House,20522,NC,200,"McHENRY, Patrick T.",0.524
115,House,21346,NC,200,"HUDSON, Richard",0.524
115,House,21347,NC,200,"PITTENGER, Robert",0.561
115,House,21348,NC,200,"MEADOWS, Mark",0.605
115,House,21349,NC,200,"HOLDING, George E.B.",0.604
115,House,21543,NC,200,"WALKER, Bradley Mark",0.641
115,House,21544,NC,200,"ROUZER, David",0.567
115,House,21545,NC,100,"ADAMS, Alma",-0.463
115,House,21708,NC,200,"BUDD, Theodore Paul",0.634
115,House,29546,NC,200,"JONES, Walter Beaman, Jr.",0.244
115,House,21350,ND,200,"CRAMER, Kevin",0.401
115,House,15029,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.341
115,House,20130,OH,200,"TIBERI, Patrick (Pat)",0.386
115,House,20342,OH,200,"TURNER, Michael R.",0.265
115,House,20343,OH,100,"RYAN, Timothy J.",-0.402
115,House,20738,OH,200,"JORDAN, Jim",0.711
115,House,20755,OH,200,"LATTA, Robert E.",0.508
115,House,20941,OH,100,"FUDGE, Marcia L.",-0.581
115,House,21162,OH,200,"JOHNSON, Bill",0.436
115,House,21163,OH,200,"STIVERS, Steve",0.3
115,House,21164,OH,200,"RENACCI, Jim",0.387
115,House,21165,OH,200,"GIBBS, Bob",0.484
115,House,21351,OH,200,"WENSTRUP, Brad",0.527
115,House,21352,OH,100,"BEATTY, Joyce",-0.44
115,House,21353,OH,200,"JOYCE, David",0.25
115,House,21564,OH,200,"DAVIDSON, Warren",0.648
115,House,21759,OH,200,"BALDERSON, Troy",0.463
115,House,29550,OH,200,"CHABOT, Steve",0.542
115,House,20344,OK,200,"COLE, Tom",0.323
115,House,21354,OK,200,"BRIDENSTINE, Jim",0.689
115,House,21355,OK,200,"MULLIN, Markwayne",0.531
115,House,21546,OK,200,"RUSSELL, Steve",0.473
115,House,21760,OK,200,"HERN, Kevin",0.679
115,House,29393,OK,200,"LUCAS, Frank D.",0.361
115,House,15410,OR,100,"DeFAZIO, Peter Anthony",-0.427
115,House,20944,OR,100,"SCHRADER, Kurt",-0.182
115,House,21198,OR,100,"BONAMICI, Suzanne",-0.4
115,House,29588,OR,100,"BLUMENAUER, Earl",-0.426
115,House,29932,OR,200,"WALDEN, Greg",0.333
115,House,20134,PA,200,"SHUSTER, William (Bill)",0.374
115,House,20346,PA,200,"MURPHY, Timothy",0.258
115,House,20526,PA,200,"DENT, Charles W.",0.244
115,House,20946,PA,200,"THOMPSON, Glenn",0.335
115,House,21167,PA,200,"KELLY, Mike",0.379
115,House,21168,PA,200,"MEEHAN, Patrick",0.22
115,House,21170,PA,200,"MARINO, Thomas A.",0.352
115,House,21171,PA,200,"BARLETTA, Lou",0.278
115,House,21356,PA,200,"PERRY, Scott",0.685
115,House,21357,PA,200,"ROTHFUS, Keith",0.498
115,House,21358,PA,100,"CARTWRIGHT, Matt",-0.344
115,House,21547,PA,200,"COSTELLO, Ryan",0.217
115,House,21548,PA,100,"BOYLE, Brendan Francis",-0.38
115,House,21566,PA,100,"EVANS, Dwight",-0.472
115,House,21718,PA,200,"FITZPATRICK, Brian K.",0.141
115,House,21745,PA,200,"SMUCKER, Lloyd K.",0.455
115,House,21756,PA,100,"LAMB, Conor",-0.143
